antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Belt|Pyjamas,Sunglasses,0.06600396519440467,0.224005947791607,0.01737526159268642,0.2632457238214435,1.1751729202580876,1.0,0.0025899808113095616,1.0532603302058428,0.1595953237901669,0.06373093626906373,0.05056710926863994,0.1704058981737826
Jewellery|Poncho,Coat,0.03989976869699306,0.22557550391012227,0.010628923890296288,0.2663906142167011,1.1809376887077292,1.0,0.0016285134605747553,1.055636025243869,0.15958257960561004,0.04170718530524041,0.05270379554450711,0.15675487742085056
Knickers|Swimwear,Hat,0.03923890296288138,0.21805815618460184,0.01010573851745787,0.2575438596491228,1.1810787734584598,1.0,0.0015493756866654454,1.0531825401105317,0.15957809283360214,0.04088225465077419,0.050496982322694055,0.15194404751618912
Coat|Hat,Bikini,0.05366780482431986,0.18339024121599296,0.011592686419209164,0.21600820933812212,1.1778609805290154,1.0,0.0017505347469443135,1.0416049868259358,0.15956698227398294,0.051416707376648746,0.039943152492690946,0.13961071127566765
Pyjamas|Tracksuit,Trousers,0.041469324815508316,0.22048133054301133,0.01079414032382421,0.2602921646746348,1.1805632886629247,1.0,0.0016509284117806177,1.0538196734310816,0.1595637249441575,0.042977743668457406,0.051071046392456014,0.15462466357873117
Jewellery|Sunglasses,Hat,0.05479678378676066,0.21805815618460184,0.014070932922127988,0.25678391959798996,1.1775937396288172,1.0,0.0021220472847406757,1.0521056586833282,0.15955373440773304,0.054373270908703975,0.049525119699989545,0.16065613456853658
Polo Shirt|Tracksuit,Jewellery,0.042928736645004954,0.22609868928296067,0.011455006057935896,0.2668377164849262,1.1801825005317965,1.0,0.0017488749699268724,1.0555661797094178,0.15952147713465578,0.0444729527474877,0.05264111410306281,0.15875073012164956
Dressing Gown|Pashmina,Sunglasses,0.05438374270294085,0.224005947791607,0.014346293644674523,0.2637974683544304,1.1776360000933612,1.0,0.0021640118160473672,1.054049692648952,0.15951626850072786,0.05433308999895714,0.051278125714470546,0.16392086079061408
Lingerie|Pyjamas,Coat,0.03855050115651504,0.22557550391012227,0.01027095495098579,0.2664285714285714,1.1811059570312499,1.0,0.00157490622661716,1.0556906470553349,0.15948410232816118,0.04045991973099034,0.052752808988764006,0.1559803989955357
Tights|Tracksuit,Skirt,0.0524562176451151,0.22191320630025332,0.01371296398281749,0.26141732283464564,1.1780160685026668,1.0,0.0020722365348060743,1.0534863837939001,0.15948090989397126,0.052609338685822946,0.05077083540584603,0.16160579505673217
Polo Shirt|Sweatshirt,Thong,0.03901861438484414,0.2300638836876308,0.010601387818041635,0.27170077628793227,1.1809796997812745,1.0,0.0016246138565543331,1.0571700356730884,0.15946759907904925,0.041014168530947054,0.05407837315090832,0.15889048389501342
Bra|Lingerie,Ball Gown,0.05534750523185373,0.23072474942174248,0.015034695451040863,0.27164179104477615,1.1773413633586456,1.0,0.0022646561753028316,1.0561770858349029,0.1594540537874066,0.0554708930204206,0.05318907841150054,0.16840234915647329
Jacket|Sunglasses,Pashmina,0.03797224363916731,0.22777838969049455,0.010215882806476484,0.26903553299492383,1.18112843523255,1.0,0.0015666262974118293,1.0564420641039762,0.15940498827809188,0.03997844827586207,0.05342655884480295,0.15694281485336134
Knickers,Ball Gown,0.15150346954510407,0.23072474942174248,0.04042295406983148,0.2668120683387859,1.1564085301099594,1.0,0.005467354022512749,1.0492197393856155,0.15940394940620264,0.11826311125433014,0.0469108019397698,0.22100598643099933
Lingerie|Skirt,Swimwear,0.05300693909020817,0.22450159709219078,0.014015860777618681,0.26441558441558444,1.1777893246211657,1.0,0.0021157182948984693,1.0542615999982576,0.15940108376917508,0.05319260110774376,0.05146881950205461,0.163423295703438
Jewellery|Socks,Coat,0.03959687190219187,0.22557550391012227,0.010546315673532328,0.2663421418636996,1.180722805654555,1.0,0.0016142313409308346,1.0555662799784304,0.15937178710363328,0.04141883854222991,0.05264120409337626,0.1565475357755998
Coat|Knickers,Shawl,0.0383302125784778,0.22810882255755038,0.010326027095495098,0.26939655172413796,1.1810001415274982,1.0,0.0015825674358379196,1.0565118180923203,0.1593686862902303,0.04031824534996237,0.05348905438119985,0.15733226910204967
Fleece|Hair Accessory,Jewellery,0.03753166648309285,0.22609868928296067,0.010023130300693909,0.2670579603815114,1.1811566056771365,1.0,0.0015372697022613888,1.0558833698772019,0.15935299930235985,0.03952225841476656,0.05292570322771637,0.15569436808504386
Pashmina|Tracksuit,Stockings,0.05314461945148144,0.21998568124242757,0.013768036127326798,0.2590673575129534,1.1776555458055347,1.0,0.0020769808129230856,1.052746598043437,0.15932239865061362,0.05308419152776304,0.05010379339289075,0.1608267066698576
Pyjamas|Shawl,Coat,0.04012005727503029,0.22557550391012227,0.010683996034805595,0.26630061770761837,1.180538724691146,1.0,0.001633893898087671,1.0555065395724526,0.15932107048040073,0.04189612352877658,0.05258758472016315,0.15683194947880919
Poncho|Top,Stockings,0.038798325806806915,0.21998568124242757,0.010078202445203216,0.25975869410929736,1.1807981894196073,1.0,0.001543126311527138,1.0537297939879382,0.15929563660255094,0.04052258635961028,0.05099010609218214,0.1527858434872435
Bikini|Stockings,Sunglasses,0.04397510739068179,0.224005947791607,0.011620222491463817,0.26424546023794615,1.1796359107561465,1.0,0.0017695368811764395,1.05469149053345,0.15928540159048077,0.045327604726100965,0.05185543926763607,0.1580600380476762
Stockings|Tights,Shawl,0.05196056834453133,0.22810882255755038,0.013960788633109374,0.26868044515103345,1.1778608215964428,1.0,0.0021081245686172066,1.0554772839376105,0.1592795120255201,0.05246274834437087,0.052561324418697604,0.16494138143597062
Bikini|Coat,Stockings,0.04617799317105408,0.21998568124242757,0.011978191430774315,0.259391771019678,1.1791302486357023,1.0,0.0018196941446318154,1.0532077395784614,0.1592721379429805,0.04712382190445239,0.050519700510136115,0.15692081979448036
Pyjamas|Thong,Sweatshirt,0.0413591805264897,0.22059147483202995,0.010766604251569556,0.2603195739014647,1.1800980708782416,1.0,0.001643121621387019,1.0537098153035924,0.15919705994751499,0.04286340714755536,0.05097211255275013,0.15456373152694006
Poncho|Sweatshirt,Bra,0.03855050115651504,0.22202335058927194,0.01010573851745787,0.2621428571428571,1.1806994915044027,1.0,0.0015466270837927974,1.0543730001694283,0.15918094434817937,0.04034740545294636,0.05156903691643363,0.15382970712779714
Bikini|Hat,Tracksuit,0.044993942064103974,0.22678709108932701,0.012033263575283622,0.2674418604651163,1.1792640365045124,1.0,0.001829218337923771,1.0554969867669504,0.15917541488756232,0.046326725325983246,0.05257901013714972,0.16025079910094087
Polo Shirt|Trainers,Lingerie,0.040863531225905934,0.22039872232624738,0.010628923890296288,0.26010781671159033,1.1801693492876206,1.0,0.0016226538183679064,1.0536687578031412,0.15916815220832015,0.04240826192045705,0.05093513251264886,0.15416685188403106
Bikini|Dressing Gown,Shawl,0.04576495208723428,0.22810882255755038,0.012308624297830157,0.2689530685920577,1.1790559680093153,1.0,0.001869234962808438,1.0558708945755977,0.1591472051804163,0.0470575850089483,0.05291451337718207,0.16145625423808582
Ball Gown|Skirt,Swimwear,0.05755039101222602,0.22450159709219078,0.015199911884568785,0.26411483253588514,1.1764496821259909,1.0,0.002279757189043982,1.0538307295691294,0.15914367583928477,0.056960066040656274,0.05108100196616853,0.16590998587422245
48|Kaftan,Top,0.03736645004956493,0.22901751294195397,0.01010573851745787,0.2704495210022107,1.1809119640154242,1.0,0.001548167059636757,1.0567911464017863,0.1591434512659555,0.03943268507574944,0.05373923371249986,0.15728800445926333
Ball Gown|Polo Shirt,Bra,0.04342438594558872,0.22202335058927194,0.011372397841171935,0.2618896639188332,1.179559101435737,1.0,0.001731170176250638,1.0540113196913388,0.15913599071930873,0.0447599436436545,0.05124358598649161,0.15655564679260525
Coat|Skirt,Tights,0.05366780482431986,0.22183059808348937,0.014015860777618681,0.2611595690097486,1.177292813822993,1.0,0.00211069953561183,1.0532306696772773,0.1591340164294996,0.05360151642796967,0.05054037183857152,0.16217114498153767
Jewellery|Polo Shirt,Belt,0.04141425267099901,0.3662572970591475,0.01789844696552484,0.4321808510638298,1.1799924657720504,1.0,0.002730174722520162,1.1160995611511033,0.15912709145387532,0.045920169551395267,0.10402258471579591,0.24052467859559432
Jacket|Stockings,Shawl,0.03731137790505562,0.22810882255755038,0.010050666372948562,0.2693726937269373,1.1808955511090602,1.0,0.0015396118910265232,1.0564773186207266,0.15912212159694183,0.039357343109769245,0.05345814588282872,0.15671676695038317
Hair Accessory|Tracksuit,Shawl,0.03731137790505562,0.22810882255755038,0.010050666372948562,0.2693726937269373,1.1808955511090602,1.0,0.0015396118910265232,1.0564773186207266,0.15912212159694183,0.039357343109769245,0.05345814588282872,0.15671676695038317
Chemise|Jacket,Trousers,0.03882586187906157,0.22048133054301133,0.01010573851745787,0.2602836879432624,1.1805248421815309,1.0,0.001545360830883193,1.0538075972524967,0.15909618530171585,0.0405524861878453,0.05106017207769676,0.15305929120530173
Bikini|Shawl,Hat,0.047031611410948346,0.21805815618460184,0.012088335719792929,0.25702576112412173,1.1787028085596167,1.0,0.0018327092531308532,1.052448123905989,0.15909208188660603,0.0477797126686983,0.04983440296452458,0.15623102679264553
Dressing Gown|Jewellery,Hat,0.05319969159599075,0.21805815618460184,0.013657891838308183,0.2567287784679089,1.1773408661245839,1.0,0.0020572651792969826,1.0520276060246165,0.15909195387201838,0.0530197755211117,0.049454601501587495,0.15968147472454672
Poncho|Trousers,Pashmina,0.03819253221720454,0.22777838969049455,0.01027095495098579,0.26892573900504685,1.1806464141328918,1.0,0.0015715214643486075,1.0562834058178343,0.1590821119548755,0.04016799483092827,0.05328437946467271,0.15700880760697217
Belt|Hat,Pashmina,0.08910672981605904,0.22777838969049455,0.0237360942835114,0.26637824474660077,1.169462323043708,1.0,0.003439506855423498,1.0526154721826284,0.15908140849575114,0.08096937817020479,0.04998546342239173,0.1852926039980586
Chemise|Tankini,Trainers,0.039404119396409296,0.22615376142746998,0.010518779601277674,0.2669461914744934,1.1803747582597957,1.0,0.0016073897840425833,1.055647252046988,0.15907983373942958,0.04124379183761607,0.05271387003478995,0.15672890969073505
Chemise|Hat,Skirt,0.05237360942835114,0.22191320630025332,0.013685427910562837,0.26130389064143,1.1775049128346162,1.0,0.0020630323168002573,1.0533246132504754,0.15907813943578944,0.05251479289940828,0.05062505193524339,0.16148703652309743
Jewellery|Tankini,Dressing Gown,0.04053309835885009,0.21990307302566361,0.010518779601277674,0.2595108695652174,1.1801147932795437,1.0,0.001605426712915057,1.0534886940424066,0.15907250927244318,0.042089026002644345,0.05077291701837047,0.1536722892779756
Dressing Gown|Socks,Top,0.03890847009582553,0.22901751294195397,0.010518779601277674,0.2703467799009201,1.1804633472263815,1.0,0.001608058547555323,1.0566423416227149,0.15906394580762584,0.04086435601198118,0.053605973744841384,0.15813840137284793
Belt|Kaftan,Swimwear,0.05829386496310166,0.22450159709219078,0.015392664390351361,0.2640529050543222,1.1761738378453042,1.0,0.0023055986054585347,1.0537420532450785,0.15905762761477976,0.05756358768406961,0.051001146893184864,0.1663083119654047
Hat|Pyjamas,Thong,0.03822006828945919,0.2300638836876308,0.010381099240004407,0.271613832853026,1.1806017898133443,1.0,0.0015880418945249612,1.0570438471232133,0.1590533796845896,0.04025197522955371,0.053965450230338365,0.15836825694117487
Bikini|Top,Shawl,0.047940301795351914,0.22810882255755038,0.012886881815177883,0.2688110281447444,1.17843328079485,1.0,0.001951276019586539,1.0556657815611192,0.1590401147017199,0.048969341843674796,0.05273049722119497,0.1626527376358681
Lingerie|Sunglasses,Bra,0.08219517568014098,0.22202335058927194,0.02136799206961119,0.25996649916247905,1.1708971082208346,1.0,0.00311874376283245,1.05127220393437,0.15902508794172296,0.07554517133956387,0.0487715776584642,0.1781042963380298
Swimwear|Trousers,Stockings,0.05402577376363035,0.21998568124242757,0.013988324705364028,0.25891946992864423,1.1769832857589992,1.0,0.002103428059322534,1.0525365154073982,0.15895809677746164,0.05379646298845706,0.04991419740631357,0.16125345132431712
Ball Gown,Lingerie,0.23072474942174248,0.22039872232624738,0.057935896023791164,0.25110395035207067,1.1393167242610942,1.0,0.007084456042195535,1.041000654283406,0.15895603510941436,0.14734925414945024,0.03938581029195389,0.25698625803460606
Ball Gown|Sunglasses,Tracksuit,0.058541689613393545,0.22678709108932701,0.01561295296838859,0.2666980244590781,1.1759841496182468,1.0,0.002336453473512799,1.05442632735349,0.15895382840883485,0.057886676875957124,0.051617003427915954,0.16777106176815001
Knickers|Skirt,Swimwear,0.03855050115651504,0.22450159709219078,0.010215882806476484,0.26499999999999996,1.1803924935606522,1.0,0.0015612337281345097,1.0550998679017811,0.15895183480785133,0.04040514049226748,0.05222241948656031,0.15525236109407578
Lingerie|Pyjamas,Swimwear,0.03855050115651504,0.22450159709219078,0.010215882806476484,0.26499999999999996,1.1803924935606522,1.0,0.0015612337281345097,1.0550998679017811,0.15895183480785133,0.04040514049226748,0.05222241948656031,0.15525236109407578
Belt|Pashmina,Trousers,0.08896904945478577,0.22048133054301133,0.022937548188126447,0.2578149179820489,1.1693276584783425,1.0,0.003321533787188302,1.050302260640338,0.15894927413310803,0.08005766458433446,0.04789312803122996,0.1809244441290287
Belt|Jewellery,Stockings,0.09015310056173588,0.21998568124242757,0.023185372838418327,0.25717776420280997,1.1690659262472458,1.0,0.0033529815952277817,1.0500686182616332,0.15894569367626982,0.0807983878706458,0.04768128233802546,0.1812863411075384
Skirt|Trousers,Swimwear,0.05482431985901531,0.22450159709219078,0.014483974005947791,0.264188849824209,1.1767793781695048,1.0,0.0021758266381057424,1.0539367373306814,0.15893663510560807,0.054689124558120195,0.05117644676405116,0.16435248942823352
Sweatshirt|Trainers,Coat,0.053722876968829165,0.22557550391012227,0.014263685427910563,0.26550486929779604,1.1770110880638136,1.0,0.002145120384165422,1.0543630089821017,0.15892842396552567,0.05381818181818182,0.051560049545539784,0.16436864558639802
Coat|Pyjamas,Trainers,0.04138671659874436,0.22615376142746998,0.011041964974116093,0.26679973386560213,1.1797271563452096,1.0,0.0016822033421773491,1.055436385276327,0.1589237058733398,0.04304884594739668,0.052524610719966086,0.15781238367455194
Ball Gown|Pashmina,Sweatshirt,0.05967066857583434,0.22059147483202995,0.015475272607115322,0.2593447161975081,1.1756787808549125,1.0,0.00231243182175876,1.0523229121738262,0.15890978711776924,0.05844425956738769,0.04972134652636298,0.16474912754077128
Belt|Hair Accessory,Swimwear,0.059780812864852956,0.22450159709219078,0.015778169401916512,0.2639336711192999,1.1756427327816135,1.0,0.002357281438287638,1.05357135964509,0.1589006641167161,0.0587632037739719,0.050847395532027634,0.16710727466182093
Shawl|Swimwear,Ball Gown,0.08299372177552594,0.23072474942174248,0.022414362815288028,0.27007299270072993,1.1705419265926373,1.0,0.0032656571550519937,1.0539070932922128,0.15888096973317084,0.0769448908214387,0.05114975848944798,0.1836103118414737
Hat|Lingerie,Top,0.053943165546866394,0.22901751294195397,0.014539046150457098,0.26952526799387444,1.176876233313159,1.0,0.0021851165366976576,1.0554540126811407,0.15886252503790405,0.05416495691423882,0.05254043474643894,0.16650484873782936
Hair Accessory,Tights,0.1466846569005397,0.22183059808348937,0.03764181077211146,0.2566172329641449,1.1568162155320116,1.0,0.005102665602193308,1.046795051517488,0.15886091019908596,0.11376498002663117,0.04470316462582754,0.2131522113182194
Bra|Tights,Top,0.054769247714506,0.22901751294195397,0.014759334728494328,0.269482151835093,1.17668796754157,1.0,0.002216217831216366,1.0553917183471806,0.15885753523291568,0.054861821903787106,0.05248451109122601,0.16696423330602791
Pyjamas|Trousers,Tracksuit,0.04034034585306752,0.22678709108932701,0.01079414032382421,0.26757679180887367,1.1798590057468499,1.0,0.0016454706342696312,1.055691436676734,0.15884912973539253,0.04210978622838113,0.05275351749754474,0.15758635607927898
Shorts,Sunglasses,0.0846734221830598,0.224005947791607,0.0221940742372508,0.2621138211382114,1.1701199174499428,1.0,0.003226724048375606,1.0516446498637324,0.1588359184220689,0.07747020376778162,0.049108460610173,0.18059593945662875
Bikini|Lingerie,Skirt,0.04590263244850754,0.22191320630025332,0.012005727503028968,0.2615476904619077,1.1786035397462018,1.0,0.0018193271587586112,1.053672368072687,0.15882893478795615,0.04693218514531755,0.05093838435837632,0.15782434777469376
Skirt|Trousers,Belt,0.05482431985901531,0.3662572970591475,0.023625949994492787,0.43093922651933714,1.1766024321687276,1.0,0.003546142789823698,1.1136643614785855,0.15880142678394688,0.05944298184841347,0.1020633912785682,0.2477228273037254
Bikini|Sweatshirt,Thong,0.045186694569886554,0.2300638836876308,0.01225355215332085,0.27117611212675197,1.1786991846792487,1.0,0.0018577257095659713,1.0564090023984933,0.1587819479435852,0.04659197989739294,0.05339693458728671,0.16221881608731376
Knickers|Socks,Top,0.046012776737526156,0.22901751294195397,0.012418768586848771,0.26989826451226806,1.178504914515754,1.0,0.0018810368948671361,1.0559932261262253,0.1587728429535046,0.047289504036908875,0.053024228509144136,0.1620622740139794
Jacket|Sweatshirt,Shawl,0.03794470756691266,0.22810882255755038,0.010215882806476484,0.2692307692307692,1.1802733722096348,1.0,0.0015603602410974651,1.0562721375528257,0.15876286973659456,0.03993111613389302,0.05327427994380048,0.15700794859413883
Trainers|Trousers,Stockings,0.055650402026654916,0.21998568124242757,0.01440136578918383,0.2587827808015834,1.176361931104056,1.0,0.0021590741879351765,1.052342415359849,0.15875634224143964,0.05512806999051333,0.04973895815265659,0.16212389759818813
Knickers|Swimwear,Tights,0.03923890296288138,0.22183059808348937,0.01027095495098579,0.26175438596491224,1.1799742155786683,1.0,0.001566565638589812,1.0540792754097221,0.1587531541161931,0.040953008344312695,0.051304751617188706,0.15402763985435283
Gloves,Chemise,0.08318647428130851,0.22345522634651394,0.02175349708117634,0.26150281363786826,1.1702693998857454,1.0,0.0031650446416780845,1.0515202874079703,0.15869737539943077,0.07635801275855403,0.04899599943522654,0.1794266994868331
Bra|Skirt,Swimwear,0.05336490802951867,0.22450159709219078,0.014098468994382642,0.2641898864809082,1.1767839957611506,1.0,0.002117961913077825,1.0539382221846665,0.15869512751614404,0.05345025576782545,0.051177783525926265,0.16349442809265574
Bikini|Chemise,Swimwear,0.046425817821345965,0.22450159709219078,0.012281088225575503,0.26453143534994067,1.1783053607467735,1.0,0.001858417978372242,1.054427667179489,0.1586909144589374,0.04748216757159587,0.051618208506495934,0.15961761268294286
Lingerie|Polo Shirt,Dressing Gown,0.04119396409296178,0.21990307302566361,0.010683996034805595,0.2593582887700535,1.1794209385140575,1.0,0.001625316740654456,1.0532716631350247,0.15866222161691643,0.04266549373213107,0.05057732491963514,0.15397165628084444
Skirt|Swimwear,Tracksuit,0.05397070161912105,0.22678709108932701,0.01440136578918383,0.2668367346938776,1.1765957815860684,1.0,0.0021615073649333353,1.054625818695142,0.15865305950716893,0.05406802439780833,0.0517963980463981,0.1651692172740879
Bra|Thong,Tights,0.0562561956162573,0.22183059808348937,0.014676726511730367,0.2608908467939305,1.176081429017922,1.0,0.002197380992274239,1.0528477404737955,0.15864341438123838,0.05571816851348527,0.05019504572428802,0.16352635686270506
Bra|Poncho,Dressing Gown,0.03937658332415464,0.21990307302566361,0.010215882806476484,0.2594405594405594,1.179795060937059,1.0,0.0015568511282437782,1.0533886738180367,0.15864194087387914,0.041017136539524594,0.050682787032945806,0.1529484289814868
Kaftan|Skirt,Belt,0.03662297609868928,0.3662572970591475,0.01583324154642582,0.43233082706766923,1.1804019484091026,1.0,0.0024198093102581197,1.1163944303461375,0.15864084764340522,0.04090779738190097,0.10425923596738977,0.23778032970555102
Chemise|Stockings,Shawl,0.053034475162462826,0.22810882255755038,0.01423614935565591,0.2684319833852544,1.176771596887844,1.0,0.002138517671388864,1.0551188131683165,0.15863029770585788,0.05333746002269679,0.052239437379384274,0.16542072370614724
Skirt|Swimwear,Bra,0.05397070161912105,0.22202335058927194,0.014098468994382642,0.2612244897959184,1.1765631367268476,1.0,0.0021157129872515414,1.0530623155007093,0.15862813264058678,0.0538324045841657,0.05038858073226108,0.1623622138921301
Dressing Gown|Poncho,Pashmina,0.03769688291662077,0.22777838969049455,0.010133274589712523,0.268809349890431,1.1801354389048466,1.0,0.0015467393026135298,1.0561152692444684,0.1586190765892699,0.03968510730076566,0.053133659628472815,0.15664838867829092
Tankini|Thong,Sweatshirt,0.042240334838638614,0.22059147483202995,0.010986892829606784,0.2601043024771838,1.1791221880865568,1.0,0.0016690350701527162,1.0534032401829658,0.1586112656720866,0.043625628690137766,0.050695914105684754,0.1549554092588141
Ball Gown|Cardigan,Tracksuit,0.03744905826632889,0.22678709108932701,0.010023130300693909,0.26764705882352946,1.1801688426706285,1.0,0.0015301673124384647,1.0557927270266219,0.1586031544836901,0.03942807625649913,0.05284439416792365,0.1559216352884039
Pashmina|Tights,Hat,0.055182288798325804,0.21805815618460184,0.014153541138891949,0.2564870259481038,1.1762322053707965,1.0,0.002120592989482816,1.0516855402725223,0.1585784556094543,0.054628547135721114,0.04914543206434965,0.16069710559938338
Bikini|Hat,Top,0.044993942064103974,0.22901751294195397,0.012143407864302236,0.269889840881273,1.1784681329138282,1.0,0.0018390071553267776,1.0559810426260245,0.1585757267749574,0.04637223974763407,0.053013302669534974,0.1614568838889953
Corset,Skirt,0.06928075779270845,0.22191320630025332,0.018036127326798105,0.2603338632750397,1.1731337112168188,1.0,0.0026618122301069105,1.0519432417778412,0.15856795699896103,0.06602822580645161,0.04937836920750053,0.17080472789015666
Jewellery|Poncho,Stockings,0.03989976869699306,0.21998568124242757,0.010353563167749753,0.25948930296756384,1.1795736045274814,1.0,0.0015761853695264484,1.0533464565514654,0.1585626444318198,0.04149194438313838,0.0506447391735817,0.15327700847464437
Belt|Hair Accessory,Trainers,0.059780812864852956,0.22615376142746998,0.015888313690935126,0.26577614002763705,1.1752010594476643,1.0,0.002368658000356943,1.053964983651796,0.15856065972089173,0.05883552564494749,0.051201875288889705,0.16801530732052739
Bra|Knickers,Top,0.038109924000440575,0.22901751294195397,0.010298491023240444,0.27023121387283233,1.179958730672812,1.0,0.0015706510102526626,1.0564750119686492,0.15855526183491098,0.040098638361745466,0.053456079253036845,0.15759967571121478
Polo Shirt|Thong,Stockings,0.040863531225905934,0.21998568124242757,0.010601387818041635,0.25943396226415094,1.179322039502429,1.0,0.0016119960633395065,1.0532677425261487,0.1585334279868043,0.04236355633802818,0.05057379085624691,0.15381261262537876
Coat|Tights,Pashmina,0.05270404229540698,0.22777838969049455,0.014126005066637295,0.26802507836990597,1.176692304893799,1.0,0.002121163182409777,1.0549836988810801,0.15851451584992174,0.05303421895999174,0.05211805541582888,0.16502075968785435
Ball Gown|Tights,Thong,0.05710981385615156,0.2300638836876308,0.015447736534860668,0.27049180327868855,1.175724754981311,1.0,0.0023088309624367687,1.0554180470798769,0.15851346830845683,0.05685042561815971,0.05250814805868362,0.1688186125908703
Bra|Dressing Gown,Swimwear,0.052428681572860444,0.22450159709219078,0.013850644344090758,0.26418067226890757,1.1767429527925484,1.0,0.0020803215975456757,1.0539250243657878,0.15850705369087345,0.05264810550554742,0.051165901861223835,0.16293787691698783
Coat|Hat,Shawl,0.05366780482431986,0.22810882255755038,0.01440136578918383,0.2683427398665983,1.176380364678342,1.0,0.0021592660214598044,1.0549901155928012,0.1584378183949752,0.05386199794026776,0.05212382066907048,0.16573824583865887
Hat|Tights,Belt,0.051877960127767374,0.3662572970591475,0.02235929067077872,0.43099787685774954,1.1767625664210233,1.0,0.003358609217440415,1.113779153302767,0.15842992313256538,0.056494816670145415,0.10215593725683389,0.24602295917919428
Coat|Stockings,Shawl,0.053254763740500054,0.22810882255755038,0.014291221500165216,0.26835573940020685,1.1764373529765708,1.0,0.002143340047739221,1.0550088601934258,0.15841219063297562,0.05351067120321683,0.05214066181713443,0.1655033163442367
Camisole,Swimwear,0.08494878290560634,0.22450159709219078,0.022304218526269414,0.26256077795786065,1.1695274392637884,1.0,0.0032330810929229944,1.0516099221848756,0.15841057973905814,0.07767548906789414,0.049077058989371404,0.18095535524901496
Tracksuit|Trousers,Stockings,0.05319969159599075,0.21998568124242757,0.013768036127326798,0.2587991718426501,1.1764364406856531,1.0,0.002064865729695723,1.0523656870388478,0.1584022801302931,0.05307292219509606,0.04975997192211254,0.16069261383470596
Bikini|Chemise,Shawl,0.046425817821345965,0.22810882255755038,0.01247384073135808,0.26868327402135234,1.1778732230033113,1.0,0.0018837020918595123,1.0554813667217924,0.1583643933120806,0.04759903330881581,0.052564989275093885,0.16168350084457284
Dressing Gown|Top,Trousers,0.055870690604692144,0.22048133054301133,0.014483974005947791,0.25924100542138984,1.175795722852903,1.0,0.002165529803068344,1.052324271675469,0.1583598013680317,0.055310199789695064,0.04972257419489186,0.16246676223361237
Fleece|Shawl,Top,0.0375041304108382,0.22901751294195397,0.010133274589712523,0.2701908957415565,1.179782682427602,1.0,0.0015441719179716557,1.0564166472565983,0.15832407686126596,0.039523144667597467,0.053403784769111985,0.1572188096598849
Shawl|Trousers,Belt,0.054466350919704816,0.3662572970591475,0.023460733560964862,0.4307381193124368,1.176053344932746,1.0,0.003512035092438765,1.1132709293223855,0.15832163657777124,0.05905593678519442,0.10174605869869448,0.2473967267489182
Pashmina|Sunglasses,Thong,0.054962000220288576,0.2300638836876308,0.014869479017512942,0.27054108216432865,1.1759389515116407,1.0,0.002224707791592933,1.0554893462633852,0.15831714581714587,0.05504026093160738,0.05257215192159646,0.16758651953817869
Bra|Skirt,Shawl,0.05336490802951867,0.22810882255755038,0.01431875757241987,0.26831785345717235,1.1762712658318049,1.0,0.0021457512359144004,1.054954232639963,0.1583038347422547,0.05359719645433931,0.052091579842703746,0.16554473068802605
Ball Gown|Jacket,Jewellery,0.04163454124903624,0.22609868928296067,0.0110970371186254,0.2665343915343915,1.1788409405630207,1.0,0.0016835219133209452,1.0551296499586686,0.15829987882514285,0.04324034334763949,0.05224917142725359,0.15780744665015764
Pyjamas|Tights,Pashmina,0.03998237691375702,0.22777838969049455,0.010739068179314902,0.26859504132231404,1.1791945745480121,1.0,0.001631946749900923,1.0558058174853124,0.1582924418399407,0.04178272980501393,0.05285613752179279,0.15787102162827502
Fleece|Stockings,Belt,0.03516356426919264,0.3662572970591475,0.015199911884568785,0.432263116679718,1.180217077313032,1.0,0.002320999880368671,1.1162612850420253,0.1582633492038478,0.039355482675032076,0.10415239388836145,0.23688187786470677
Fleece|Jewellery,Belt,0.035356316774975215,0.3662572970591475,0.015282520101332745,0.43224299065420557,1.1801621268023554,1.0,0.0023330110853633287,1.1162217154678389,0.1582540750387291,0.039558089807555236,0.10412063648047487,0.23698458832762906
Skirt|Sunglasses,Coat,0.052401145500605796,0.22557550391012227,0.013905716488600067,0.2653704676826064,1.1764152715285077,1.0,0.002085301686833279,1.0541701116302127,0.1582526520457817,0.05265901981230448,0.051386499230604975,0.1635079877475532
Belt|Coat|Top,Shawl,0.04694900319418438,0.22810882255755038,0.012611521092631348,0.2686217008797654,1.1776032941996089,1.0,0.0019020392537552767,1.055392508050823,0.15824713828137793,0.04805371944182143,0.052485220075255426,0.16195450085031243
Cardigan,Dressing Gown,0.1444266989756581,0.21990307302566361,0.036733120387707895,0.25433746425166825,1.1565889496323045,1.0,0.0049732454560082115,1.0461795914038339,0.15824312426194925,0.11212910817853239,0.04414117019991474,0.21068989415939285
Polo Shirt|Stockings,Trousers,0.04003744905826633,0.22048133054301133,0.01040863531225906,0.25997248968363135,1.179113392700232,1.0,0.0015811252723444639,1.0533644473889046,0.15824070052169426,0.0416162060993064,0.05066095359605625,0.15359059103889322
Dressing Gown|Sunglasses,Swimwear,0.05402577376363035,0.22450159709219078,0.014263685427910563,0.26401630988786956,1.1760108315819784,1.0,0.0021348129338341695,1.0536896582445443,0.15821540566839512,0.05397520058351568,0.05095395767098216,0.16377560250924816
